Product ID,Product Name,FMCG_Category
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Yogurt & Desserts
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Yogurt & Desserts
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Yogurt & Desserts
OFF-PA-10003022,Xerox 1992,Yogurt & Desserts
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Liquid Milk
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Yogurt & Desserts
OFF-PA-10004948,Xerox 190,Yogurt & Desserts
OFF-PA-10001725,Xerox 1892,Yogurt & Desserts
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Powdered & Nutrition
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Yogurt & Desserts
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Yogurt & Desserts
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Yogurt & Desserts
OFF-EN-10004206,Multimedia Mailers,Yogurt & Desserts
OFF-LA-10003388,Avery 5,Yogurt & Desserts
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Powdered & Nutrition
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Liquid Milk
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Yogurt & Desserts
OFF-PA-10002709,Xerox 1956,Yogurt & Desserts
FUR-FU-10003424,Nu-Dell Oak Frame,Liquid Milk
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Yogurt & Desserts
FUR-FU-10002508,Document Clip Frames,Liquid Milk
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Yogurt & Desserts
OFF-PA-10003134,Xerox 1937,Yogurt & Desserts
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Liquid Milk
FUR-BO-10003893,Sauder Camden County Collection Library,Liquid Milk
TEC-CO-10001943,Canon PC-428 Personal Copier,Powdered & Nutrition
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Liquid Milk
OFF-PA-10003228,Xerox 1917,Yogurt & Desserts
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Powdered & Nutrition
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Powdered & Nutrition
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Powdered & Nutrition
OFF-PA-10000483,Xerox 19,Yogurt & Desserts
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Powdered & Nutrition
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Powdered & Nutrition
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Yogurt & Desserts
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Yogurt & Desserts
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Yogurt & Desserts
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Yogurt & Desserts
TEC-AC-10004396,Logitech Keyboard K120,Powdered & Nutrition
OFF-AR-10002467,Dixon Ticonderoga Pencils,Yogurt & Desserts
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Liquid Milk
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Powdered & Nutrition
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Liquid Milk
OFF-FA-10000840,OIC Thumb-Tacks,Yogurt & Desserts
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Yogurt & Desserts
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Powdered & Nutrition
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Liquid Milk
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Powdered & Nutrition
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Yogurt & Desserts
OFF-FA-10003485,Staples,Yogurt & Desserts
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Yogurt & Desserts
OFF-PA-10002764,Easy-staple paper,Yogurt & Desserts
OFF-PA-10000143,Astroparche Fine Business Paper,Yogurt & Desserts
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Powdered & Nutrition
OFF-ST-10000136,Letter Size File,Yogurt & Desserts
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Powdered & Nutrition
TEC-PH-10002584,Samsung Galaxy S4,Powdered & Nutrition
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Liquid Milk
TEC-PH-10000562,Samsung Convoy 3,Powdered & Nutrition
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Liquid Milk
OFF-LA-10004178,Avery 491,Yogurt & Desserts
OFF-PA-10003797,Xerox 209,Yogurt & Desserts
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Yogurt & Desserts
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Yogurt & Desserts
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Yogurt & Desserts
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Liquid Milk
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Powdered & Nutrition
OFF-LA-10000305,Avery 495,Yogurt & Desserts
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Powdered & Nutrition
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Yogurt & Desserts
OFF-PA-10003063,EcoTones Memo Sheets,Yogurt & Desserts
OFF-PA-10003302,Xerox 1906,Yogurt & Desserts
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Powdered & Nutrition
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Powdered & Nutrition
OFF-BI-10004099,GBC VeloBinder Strips,Yogurt & Desserts
OFF-PA-10001215,Xerox 1963,Yogurt & Desserts
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Powdered & Nutrition
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Yogurt & Desserts
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Liquid Milk
OFF-PA-10000859,Unpadded Memo Slips,Yogurt & Desserts
OFF-AR-10000614,Barrel Sharpener,Yogurt & Desserts
OFF-FA-10000089,Acco Glide Clips,Yogurt & Desserts
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Liquid Milk
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Liquid Milk
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Liquid Milk
OFF-PA-10000048,Xerox 20,Yogurt & Desserts
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Powdered & Nutrition
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Yogurt & Desserts
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Powdered & Nutrition
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Yogurt & Desserts
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Powdered & Nutrition
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Yogurt & Desserts
OFF-ST-10003572,Portfile Personal File Boxes,Yogurt & Desserts
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Yogurt & Desserts
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Liquid Milk
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Liquid Milk
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Yogurt & Desserts
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Yogurt & Desserts
OFF-LA-10003498,Avery 475,Yogurt & Desserts
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Powdered & Nutrition
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Liquid Milk
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Powdered & Nutrition
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Yogurt & Desserts
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Powdered & Nutrition
OFF-PA-10001497,Xerox 1914,Yogurt & Desserts
OFF-PA-10001952,Xerox 1902,Yogurt & Desserts
OFF-SU-10004661,Acme Titanium Bonded Scissors,Yogurt & Desserts
OFF-PA-10001826,Xerox 207,Yogurt & Desserts
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Powdered & Nutrition
TEC-MA-10003176,Okidata B400 Printer,Powdered & Nutrition
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Powdered & Nutrition
TEC-PH-10002114,Xiaomi Mi3,Powdered & Nutrition
OFF-PA-10001593,Xerox 1947,Yogurt & Desserts
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Powdered & Nutrition
OFF-PA-10001801,Xerox 193,Yogurt & Desserts
TEC-PH-10000127,iOttie XL Car Mount,Powdered & Nutrition
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Yogurt & Desserts
TEC-AC-10004595,First Data TMFD35 PIN Pad,Powdered & Nutrition
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Liquid Milk
FUR-FU-10003489,Contemporary Borderless Frame,Liquid Milk
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Powdered & Nutrition
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Powdered & Nutrition
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Yogurt & Desserts
OFF-PA-10000300,Xerox 1936,Yogurt & Desserts
OFF-BI-10004308,Avery Legal 4-Ring Binder,Yogurt & Desserts
TEC-PH-10004080,Avaya 5410 Digital phone,Powdered & Nutrition
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Yogurt & Desserts
OFF-ST-10004946,Desktop 3-Pocket Hot File,Yogurt & Desserts
OFF-PA-10002109,Wirebound Voice Message Log Book,Yogurt & Desserts
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Powdered & Nutrition
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Liquid Milk
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Liquid Milk
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Powdered & Nutrition
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Yogurt & Desserts
OFF-LA-10002368,Avery 479,Yogurt & Desserts
TEC-MA-10003230,Okidata C610n Printer,Powdered & Nutrition
OFF-PA-10000295,Xerox 229,Yogurt & Desserts
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Yogurt & Desserts
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Liquid Milk
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Liquid Milk
FUR-CH-10002073,Hon Olson Stacker Chairs,Liquid Milk
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Yogurt & Desserts
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Powdered & Nutrition
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Liquid Milk
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Powdered & Nutrition
TEC-PH-10004094,Motorola L703CM,Powdered & Nutrition
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Powdered & Nutrition
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Yogurt & Desserts
OFF-PA-10001837,Xerox 1976,Yogurt & Desserts
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Yogurt & Desserts
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Yogurt & Desserts
OFF-PA-10001243,Xerox 1983,Yogurt & Desserts
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Liquid Milk
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Powdered & Nutrition
OFF-LA-10002473,Avery 484,Yogurt & Desserts
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Liquid Milk
TEC-MA-10001856,Okidata C610n Printer,Powdered & Nutrition
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Yogurt & Desserts
OFF-AR-10004707,Staples in misc. colors,Yogurt & Desserts
TEC-MA-10004086,Plantronics Single Ear Headset,Powdered & Nutrition
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Powdered & Nutrition
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Liquid Milk
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Powdered & Nutrition
OFF-AP-10000027,Hoover Commercial SteamVac,Yogurt & Desserts
OFF-PA-10002558,Xerox 1938,Yogurt & Desserts
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Powdered & Nutrition
OFF-PA-10001846,Xerox 1899,Yogurt & Desserts
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Powdered & Nutrition
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Liquid Milk
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Liquid Milk
TEC-MA-10000984,Okidata MB760 Printer,Powdered & Nutrition
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Yogurt & Desserts
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Liquid Milk
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Yogurt & Desserts
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Yogurt & Desserts
TEC-AC-10002370,Maxell CD-R Discs,Powdered & Nutrition
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Yogurt & Desserts
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Yogurt & Desserts
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Powdered & Nutrition
OFF-PA-10000312,Xerox 1955,Yogurt & Desserts
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Yogurt & Desserts
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Yogurt & Desserts
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Powdered & Nutrition
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Powdered & Nutrition
TEC-PH-10004241,Nokia Lumia 1020,Powdered & Nutrition
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Yogurt & Desserts
TEC-MA-10003337,Okidata B401 Printer,Powdered & Nutrition
OFF-PA-10000210,Xerox Blank Computer Paper,Yogurt & Desserts
OFF-AR-10003477,4009 Highlighters,Yogurt & Desserts
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Liquid Milk
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Yogurt & Desserts
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Liquid Milk
OFF-EN-10001535,Grip Seal Envelopes,Yogurt & Desserts
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Powdered & Nutrition
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Powdered & Nutrition
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Powdered & Nutrition
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Powdered & Nutrition
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Yogurt & Desserts
TEC-PH-10002645,LG G2,Powdered & Nutrition
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Yogurt & Desserts
